,MOB,AOB,FRP,AON,ORBvl,ORBm,ORBl,TT,PL,ILA,AId,DP,AIv,MOs,ACB:Nucleus_accumbens,OT,MOp,CLA:Claustrum,ACAd,MS:Medial_septal_nucleus,NDB:Diagonal_band_nucleus,LSr:Lateral_septal_nucleus_rostral_(rostroventral)_part,GU,LSv:Lateral_septal_nucleus_ventral_part,SSp_m,SI:Substantia_innominata,ACAv,MEPO:Median_preoptic_nucleus,MPO:Medial_preoptic_area,BST,MA:Magnocellular_nucleus,FS:Fundus_of_striatum,LPO:Lateral_preoptic_area,CP:Caudoputamen,PVpo:Periventricular_hypothalamic_nucleus_preoptic_part,MPN,LSc:Lateral_septal_nucleus_caudal_(caudodorsal)_part,EPd:Endopiriform_nucleus_dorsal_part,PIR,SF:Septofimbrial_nucleus,TRS:Triangular_nucleus_of_septum,AAA:Anterior_amygdalar_area,SSp_ul,AD,PT:Parataenial_nucleus,SSp_n,SBPV:Subparaventricular_zone,NLOT,AHN,PVH,RCH:Retrochiasmatic_area,AIp,AV:Anteroventral_nucleus_of_thalamus,GPe:Globus_pallidus_external_segment,COAa,SSp_ll,RE:Nucleus_of_reuniens,SSs,PVT:Paraventricular_nucleus_of_the_thalamus,VISC,RT:Reticular_nucleus_of_the_thalamus,VAL:Ventral_anterior-lateral_complex_of_the_thalamus,IA:Intercalated_amygdalar_nucleus,GPi:Globus_pallidus_internal_segment,RH:Rhomboid_nucleus,LHA:Lateral_hypothalamic_area,CM:Central_medial_nucleus_of_the_thalamus,PAA,SMT:Submedial_nucleus_of_the_thalamus,EPv:Endopiriform_nucleus_ventral_part,LD:Lateral_dorsal_nucleus_of_thalamus,VMH,TU:Tuberal_nucleus,MEA,MD,VM:Ventral_medial_nucleus_of_the_thalamus,ARH:Arcuate_hypothalamic_nucleus,BMA,VPL,CL:Central_lateral_nucleus_of_the_thalamus,SSp_bfd,SSp_tr,IMD:Intermediodorsal_nucleus_of_the_thalamus,DMH,BLA,AUDd,COAp,PA:Posterior_amygdalar_nucleus,AUDv,APN:Anterior_pretectal_nucleus,AUDp,AMv:Anteromedial_nucleus_ventral_part,CA1,CEA,MH:Medial_habenula,SUM,AMd:Anteromedial_nucleus_dorsal_part,LH:Lateral_habenula,VPM,PO:Posterior_complex_of_the_thalamus,LA:Lateral_amygdalar_nucleus,STN:Subthalamic_nucleus,VPMpc:Ventral_posteromedial_nucleus_of_the_thalamus_parvicellular_part,PH:Posterior_hypothalamic_nucleus,SPFm:Subparafascicular_nucleus_magnocellular_part,SPA:Subparafascicular_area,PF:Parafascicular_nucleus,LP:Lateral_posterior_nucleus_of_the_thalamus,CA2,PVp:Periventricular_hypothalamic_nucleus_posterior_part,PMd:Dorsal_premammillary_nucleus,LGd,LGv,CA3,VISam,SPFp:Subparafascicular_nucleus_parvicellular_part,RSPv,NPC:Nucleus_of_the_posterior_commissure,ECT,MPT:Medial_pretectal_area,DG,MGm:Medial_geniculate_complex_medial_part,NOT:Nucleus_of_the_optic_tract,POL:Posterior_limiting_nucleus_of_the_thalamus,VTA:Ventral_tegmental_area,PERI,RSPd,SNc:Substantia_nigra_compact_part,RSPagl,TR,MGv:Medial_geniculate_complex_ventral_part,VISal,TEa,SNr:Substantia_nigra_reticular_part,ENTl,VISl,VISp,PRE,PAR,ENTm,Isocortex_VISa,Isocortex_VISrl,Isocortex_Primary_somatosensory_area_unassigned_layer_,Isocortex_VISli,Cerebellar_Cortex_Lingula_(I),CENT2:Lobule_II,CENT3:Lobule_III,"CUL4,_5:Lobules_IV-V",Cerebellar_Cortex_Declive_(VI),Cerebellar_Cortex_Folium-tuber_vermis_(VII),Cerebellar_Cortex_Pyramus_(VIII),Cerebellar_Cortex_Uvula_(IX),Cerebellar_Cortex_Nodulus_(X),Cerebellar_Cortex_Simple_lobule,ANcr1:Crus_1,ANcr2:Crus_2,Cerebellar_Cortex_Paramedian_lobule,Cerebellar_Cortex_Copula_pyramidis,Cerebellar_Cortex_Paraflocculus,Cerebellar_Cortex_Flocculus,Cerebellar_Nuclei_Fastigial_nucleus,Cerebellar_Nuclei_Interposed_nucleus,Cerebellar_Nuclei_Dentate_nucleus,VeCB:Vestibulocerebellar_nucleus,Medulla_,Pons_,Midbrain_
Isocortex_Primary_somatosensory_area_unassigned_layer_,0.0,0.0,0.0,0.0,0.00010612783785426009,0.0,5.3063918927130044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0035191199252543447,0.0,0.0,0.023600142991699827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044718727410883195,0.003984893742845326,0.0,0.0,3.531674969565272e-06,0.0028854672445184776,0.0,5.3063918927130044e-05,0.000416737646408702,0.2392501952163333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005279854079500081,0.16023962382149878,0.0,0.0,0.4704076022030871,0.0,2.6487562271739536e-05,0.0,0.0,0.0,0.0,0.0,0.005459445042553721,1.9424212332608994e-05,0.008474623156449012,0.0,0.025820244711766093,0.0,0.00019676422033542443,0.043458722127442916,0.0005605267394916748,0.0004096742964695715,0.0005853186468879499,0.0,0.00043792769622609366,0.0,0.0,0.0,0.0,0.0016843687786276366,0.0,0.0,0.0050644219063565995,0.0,0.0,0.0,0.0027953207384109123,0.022761725355968796,4.916491745907009e-05,0.5774056330761582,0.012516986371213385,0.0,0.0,0.028679237945437183,0.0,0.0,3.531674969565272e-06,0.0,0.0147866683667525,0.0,0.0,0.0,0.05562240970324807,0.0,0.0,0.0,0.0,0.2456970965444377,0.07132184084367137,0.0,0.00014142834309744848,0.0,0.0,0.0,0.0,0.004065097328013191,0.0005030368174925287,0.0,0.0,0.0,0.0,0.0,1.2291229364767523e-05,0.0,0.0009556852774091473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4582458729535046e-05,0.0,0.0,0.0,0.00039660051364274985,0.0,0.0,0.0,0.0,0.0,0.018312534937554678,0.0,0.0,0.0,0.0,0.0,0.0,0.008938112651304453,0.0018971674259718227,0.5303039823055534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032672220620487366,0.021267304162507827,0.02000013948657243
Isocortex_VISli,0.0,0.0,0.0,0.0,0.014112910874868113,1.2711794384183476e-06,0.004698795180722892,3.8135383152550426e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0826539098011495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.414805514108957e-06,0.0,0.0,0.0,1.7052496853473117e-05,0.0,0.0,0.008744479489498951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013280052525316264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015131452489917002,0.0,0.0,0.0,1.6877527937231348e-06,0.0020558291268929552,0.0,0.0,7.534177668602952e-05,0.0009168726069921506,0.026926333910582228,0.0,0.009652443689463322,0.0,0.0,0.0,0.0,0.0,0.0,7.978139954192614e-06,0.00034420718879644627,0.0,0.0,0.0,0.0,0.0,0.0,0.17416865383653607,8.118026979501602e-05,0.0,0.0,0.01910521064192456,0.005828468191617289,0.00042652915879285574,0.0036430540382566432,0.0,8.159866469870452e-06,0.0,0.0014266934383656165,0.0012330711388010517,0.0010176497057567783,0.0,0.000586437623783556,0.00013055197691469938,0.0,2.2050070331156478e-05,0.005079711275970341,0.0,0.011874733970158556,0.0,0.00013114625730758952,0.07712117022307731,0.19016039767643522,0.0,0.0005697037892890934,0.5374794290048669,1.2212217608575056,0.0,8.367617778595459e-06,0.000129275369082475,0.002479856501816238,0.001097705346400653,0.0,1.7024315972931292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005658221366577232,0.047802569903370694
Cerebellar_Cortex_Lingula_(I),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017445846591242698,0.014363143631436315,0.0008778904127741337,0.010681000022085293,0.0,0.0,0.0,0.02414198635128868,0.05867234258707127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008047328783762893,0.0,0.0,0.0,0.0,0.0,0.0
CENT2:Lobule_II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.638786806127424e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.277573612254848e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.916360418382272e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011974971676114611,2.6544770207362225,0.10417142711520613,0.002311518723715172,0.0,0.0,0.0,0.0,0.0026825467603601065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030778694408342275,0.0,0.0,0.0009883067011853023,0.01330802187580583,0.04892643623541004,0.0034147692986195087
CENT3:Lobule_III,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13426576529074263,2.8369920999969906,0.03476200447157469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028855940942302774,0.0004844225122137074,0.0003986644702528915
"CUL4,_5:Lobules_IV-V",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.501671311315372e-06,0.0,0.0,0.000841665459820222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002720534819620919,0.0,0.0,0.0,6.801337049052297e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.501671311315372e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014452841229236133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00857026869184916,3.315569250084547e-05,0.003303485770905122,1.81910670721672,0.031508015544070206,0.0,0.0,0.010021201881666999,0.024409816787795142,0.238365824484443,0.0,0.004896962675317655,0.0025930097499511887,0.0,0.0,9.35183844244691e-05,0.01703370163007151,0.0005781790924859895,0.0,0.0,0.011470239172955022,0.016570602874409517,0.00056961197785813
Cerebellar_Cortex_Declive_(VI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002631578947368421,0.08070175438596491,0.0030116959064327487,0.0,0.0,0.0,0.0,8.771929824561404e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cerebellar_Cortex_Folium-tuber_vermis_(VII),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004070059508955765,0.010376199904759518,0.0,0.0,0.0,0.0,0.0,0.0,0.0001225921538842098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cerebellar_Cortex_Pyramus_(VIII),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030321943341720448,0.773026892904584,0.0,0.0,0.0,0.0,0.0,0.0,0.009133115464373629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cerebellar_Cortex_Uvula_(IX),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005863645398529119,0.0,0.0002981514609421586,0.0036275094414629297,0.0,0.0,0.0,0.008215623294095729,0.019926455972967598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002733055058636454,0.0,0.0,0.0,0.0030606029886538263,4.3005518119047915e-05,0.0
Cerebellar_Cortex_Nodulus_(X),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003718100388710495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4997902065116638e-05,0.0016047755209674804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001949727268465163,0.0,0.0,0.0005849181805395489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9995804130233277e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.999160826046655e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05407964390553549,0.0023198348733931102,0.0027762400846129795,0.03345369818238035,0.0,0.0,0.0,0.0756145232889419,0.8205341924909495,0.0,0.0,0.0,0.0,0.0005099286702139657,4.499370619534991e-05,0.0,0.026468835997841198,0.015237868498158507,0.0006749055929302488,0.002321300071887029,0.09846691535033723,0.002605017952177838,0.008036357278262707
Cerebellar_Cortex_Simple_lobule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001988949134351318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8822862470201747e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011921146231127773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003199886619934297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2580452295670823,0.00013935340022296544,0.0,0.0,0.0,0.00013935340022296544,2.1472815166024146,0.2439694978452654,0.00013935340022296544,0.0,0.031382212040464486,0.12559658009545283,0.0,0.02605908584169454,0.15465178876457752,0.002346583521285151,1.8822862470201747e-05,0.013482271417271175,0.0003061614001188868,0.0003074400870132952
ANcr1:Crus_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9723918764586125e-05,0.0004053917097395358,0.0,0.0,0.0,0.0004053917097395358,0.15097703013932057,1.363294926635128,0.1623802760276702,0.0017537936318900735,0.01613394400002895,0.0767182852162546,0.00048682670128545434,0.0758082497212932,0.05851899351727208,0.02453958244937815,0.0,0.0,0.0,0.0
ANcr2:Crus_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17422384806476252,1.2498570217605218,0.0049515073676359095,0.035322197401237376,0.00215805429487578,2.318222387073592e-05,0.0,0.14580197543315004,0.0188314807060999,0.0,0.0,0.0,0.0
Cerebellar_Cortex_Paramedian_lobule,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019588979170771853,5.4794347330830354e-05,0.9139639498270784,0.000534244886475596,0.01402735291669257,0.00015068445515978348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
